year,rank,artist,song,duration,genre0,genre1,genre2,genre3,genre4,genre5,genre6,genre7,genre8,genre9,genre10,genre11,genre12,genre13,genre14,genre15,genre16
1954,2,Perry Como,Wanted,186000,jazz,blues,soul,,,,,,,,,,,,,,
1954,3,Rosemary Clooney,Hey There,180000,jazz,,,,,,,,,,,,,,,,
1954,4,Crew Cuts,Sh-Boom,166000,,,,,,,,,,,,,,,,,
1954,5,Jo Stafford,Make Love To Me,164000,jazz,country,,,,,,,,,,,,,,,
1954,6,Eddie Fisher,Oh! My Pa-pa,186000,jazz,blues,r&b,country,,,,,,,,,,,,,
1954,7,Four Knights,I Get So Lonely,122000,,,,,,,,,,,,,,,,,
1954,8,Four Aces,Three Coins In The Fountain,181000,rock,,,,,,,,,,,,,,,,
1954,9,Doris Day,Secret Love,222000,jazz,soul,blues,rock,funk,electronic,,,,,,,,,,,
1954,10,Archie Bleyer,Hernando's Hideaway,155000,rock,,,,,,,,,,,,,,,,
1954,11,Frank Sinatra,Young At Heart,167000,jazz,blues,rock,soul,ballad,alternative,funk,electronic,hip-hop,dance,,,,,,,
1954,12,Rosemary Clooney,This Ole House,166000,jazz,country,,,,,,,,,,,,,,,
1954,13,Eddie Fisher,I Need You Now,152000,jazz,blues,r&b,country,,,,,,,,,,,,,
1954,14,Patti Page,Cross Over The Bridge,160000,jazz,country,folk,,,,,,,,,,,,,,
1954,15,Gaylords,The Little Shoemaker,138000,reggae,,,,,,,,,,,,,,,,
1954,16,Dean Martin,That's Amore,187000,jazz,dance,blues,country,soul,rock,new wave,alternative,electronic,,,,,,,,
1954,17,Frank Weir,The Happy Wanderer,160000,,,,,,,,,,,,,,,,,
1954,18,Nat King Cole,Answer Me My Love,175000,jazz,blues,soul,r&b,rock,ballad,country,dance,funk,new wave,alternative,hip-hop,,,,,
1954,19,Tony Bennett,Stranger In Paradise,188000,jazz,blues,soul,rock,r&b,country,funk,,,,,,,,,,
1954,20,Doris Day,If I Give My Heart To You,172000,jazz,soul,blues,rock,funk,electronic,,,,,,,,,,,
1954,21,Kay Starr,If You Love Me (Really Love Me),170000,jazz,soul,blues,rock,,,,,,,,,,,,,
1954,22,Ralph Marterie,Skokiaan,171000,jazz,,,,,,,,,,,,,,,,
1954,23,Don Cornell,Hold My Hand,170000,jazz,,,,,,,,,,,,,,,,
1954,24,Patti Page,Changing Partners,176000,jazz,country,folk,,,,,,,,,,,,,,
1954,25,Perry Como,Papa Loves Mambo,164000,jazz,dance,blues,soul,,,,,,,,,,,,,
1954,26,Bill Haley and His Comets,"Shake, Rattle And Roll",149000,rock,,,,,,,,,,,,,,,,
1954,27,Tony Bennett,Rags To Riches,77000,jazz,ballad,blues,soul,rock,r&b,country,funk,,,,,,,,,
1954,28,Kitty Kallen,In The Chapel In The Moonlight,159000,jazz,soul,country,,,,,,,,,,,,,,
1954,29,Four Aces,Stranger In Paradise,178000,rock,,,,,,,,,,,,,,,,
1954,30,Tony Martin,Here,192000,metal,rock,blues,country,jazz,soul,,,,,,,,,,,
1955,1,Perez Prado,Cherry Pink And Apple Blossom White,148000,dance,jazz,funk,rock,,,,,,,,,,,,,
1955,2,Bill Haley and His Comets,Rock Around The Clock,132000,rock,,,,,,,,,,,,,,,,
1955,3,Mitch Miller,The Yellow Rose Of Texas,184000,country,jazz,folk,,,,,,,,,,,,,,
1955,4,Roger Williams,Autumn Leaves,184000,jazz,soul,,,,,,,,,,,,,,,
1955,5,Les Baxter,Unchained Melody,152000,ballad,jazz,dance,electronic,rock,,,,,,,,,,,,
1955,6,Bill Hayes,The Ballad Of Davy Crockett,144000,country,,,,,,,,,,,,,,,,
1955,7,Four Aces,Love Is A Many Splendored Thing,179000,rock,,,,,,,,,,,,,,,,
1955,8,McGuire Sisters,Sincerely,180000,jazz,,,,,,,,,,,,,,,,
1955,9,Pat Boone,Ain't That A Shame,145000,country,rock,jazz,blues,,,,,,,,,,,,,
1955,10,Georgia Gibbs,Dance With Me Henry,140000,jazz,rock,,,,,,,,,,,,,,,
1955,11,Crazy Otto,Crazy Otto Medley I and II,185000,jazz,,,,,,,,,,,,,,,,
1955,12,Billy Vaughn,Melody Of Love,182000,jazz,,,,,,,,,,,,,,,,
1955,13,Tennessee Ernie Ford,Sixteen Tons,156000,country,ballad,jazz,dance,folk,rock,soul,,,,,,,,,,
1955,14,Frank Sinatra,Learnin' The Blues,182000,jazz,blues,ballad,rock,soul,alternative,funk,electronic,hip-hop,dance,,,,,,,
1955,15,Fontaine Sisters,Hearts Of Stone,127000,,,,,,,,,,,,,,,,,
1955,16,Georgia Gibbs,Tweedle Dee,152000,jazz,rock,,,,,,,,,,,,,,,
1955,17,Four Lads,Moments To Remember,197000,,,,,,,,,,,,,,,,,
1955,18,Chordettes,Mr. Sandman,143000,rock,,,,,,,,,,,,,,,,
1955,19,Joan Weber,Let Me Go Lover,143000,,,,,,,,,,,,,,,,,
1955,20,Nat King Cole,A Blossom Fell,151000,jazz,blues,soul,r&b,rock,ballad,country,dance,funk,new wave,alternative,hip-hop,,,,,
1955,21,Al Hibbler,Unchained Melody,180000,jazz,blues,r&b,soul,,,,,,,,,,,,,
1955,22,Fess Parker,The Ballad Of Davy Crockett,99000,country,,,,,,,,,,,,,,,,
1955,23,Art Mooney,Honey Babe,174000,,,,,,,,,,,,,,,,,
1955,24,Tennessee Ernie Ford,The Ballad Of Davy Crockett,173000,country,jazz,folk,soul,rock,,,,,,,,,,,,
1955,25,Perry Como,Ko Ko Mo,159000,jazz,blues,soul,,,,,,,,,,,,,,
1955,26,Gisele Mackenzie,Hard To Get,147000,jazz,,,,,,,,,,,,,,,,
1955,27,Ames Brothers,The Naughty Lady Of Shady Lane,175000,jazz,,,,,,,,,,,,,,,,
1955,28,Jaye P. Morgan,That's All I Want From You,160000,jazz,,,,,,,,,,,,,,,,
1955,29,Platters,Only You,158000,,,,,,,,,,,,,,,,,
1955,30,Somethin' Smith and The Redheads,It's A Sin To Tell A Lie,175000,,,,,,,,,,,,,,,,,
1956,1,Elvis Presley,Heartbreak Hotel,129000,rock,blues,soul,country,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,,
1956,2,Elvis Presley,Don't Be Cruel,102000,rock,soul,blues,country,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,,
1956,3,Nelson Riddle,Lisbon Antigua,146000,jazz,funk,,,,,,,,,,,,,,,
1956,4,Platters,My Prayer,207000,,,,,,,,,,,,,,,,,
1956,5,Gogi Grant,The Wayward Wind,176000,country,jazz,,,,,,,,,,,,,,,
1956,6,Les Baxter,The Poor People Of Paris,147000,jazz,dance,electronic,rock,,,,,,,,,,,,,
1956,7,Doris Day,Whatever Will Be Will Be (Que Sera Sera),126000,jazz,soul,blues,rock,funk,electronic,,,,,,,,,,,
1956,8,Elvis Presley,Hound Dog,92000,rock,dance,blues,country,soul,funk,jazz,r&b,alternative,folk,metal,electronic,new wave,hip-hop,,,
1956,9,Dean Martin,Memories Are Made Of This,138000,jazz,blues,country,soul,rock,dance,new wave,alternative,electronic,,,,,,,,
1956,10,Kay Starr,Rock And Roll Waltz,179000,jazz,dance,soul,blues,rock,,,,,,,,,,,,
1956,11,Morris Stoloff,"Moonglow And Theme From ""Picnic""",170000,,,,,,,,,,,,,,,,,
1956,12,Platters,The Great Pretender,160000,r&b,,,,,,,,,,,,,,,,
1956,13,Pat Boone,I Almost Lost My Mind,157000,jazz,country,rock,blues,,,,,,,,,,,,,
1956,14,Elvis Presley,"I Want You, I Need You, I Love You",164000,rock,blues,ballad,country,soul,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,
1956,15,Elvis Presley,Love Me Tender,157000,rock,ballad,blues,soul,funk,country,jazz,r&b,alternative,dance,folk,metal,electronic,new wave,hip-hop,,
1956,16,Perry Como,Hot Diggity,144000,jazz,blues,soul,,,,,,,,,,,,,,
1956,17,Eddie Heywood and Hugo Winterhalter,Canadian Sunset,174000,,,,,,,,,,,,,,,,,
1956,18,Carl Perkins,Blue Suede Shoes,136000,rock,country,r&b,dance,blues,jazz,folk,,,,,,,,,,
1956,19,Jim Lowe,The Green Door,135000,rock,,,,,,,,,,,,,,,,
1956,20,Four Lads,"No, Not Much",198000,,,,,,,,,,,,,,,,,
1956,21,Bill Doggett,Honky Tonk,187000,blues,rock,r&b,jazz,funk,,,,,,,,,,,,
1956,22,Tennessee Ernie Ford,Sixteen Tons,156000,country,ballad,jazz,dance,folk,rock,soul,,,,,,,,,,
1956,23,Johnnie Ray,Just Walking In The Rain,161000,rock,jazz,country,soul,blues,,,,,,,,,,,,
1956,24,Patti Page,Allegheny Moon,173000,jazz,country,folk,,,,,,,,,,,,,,
1956,25,Fats Domino,I'm In Love Again,121000,r&b,blues,jazz,rock,soul,,,,,,,,,,,,
1956,26,Patience and Prudence,Tonight You Belong To Me,113000,,,,,,,,,,,,,,,,,
1956,27,Gene Vincent,Be-Bop-A-Lula,158000,rock,country,r&b,soul,,,,,,,,,,,,,
1956,28,Frankie Lymon and The Teenagers,Why Do Fools Fall In Love,141000,rock,soul,r&b,electronic,hip-hop,funk,blues,jazz,disco,,,,,,,,
1956,29,Four Lads,Standing On The Corner,175000,,,,,,,,,,,,,,,,,
1956,30,Buchanan and Goodman,The Flying Saucer,261000,,,,,,,,,,,,,,,,,
1956,31,George Cates,Moonglow And Theme From Picnic,151000,,,,,,,,,,,,,,,,,
1956,32,Cathy Carr,Ivory Tower,158000,,,,,,,,,,,,,,,,,
1956,33,Bill Haley and His Comets,See You Later Alligator,165000,rock,,,,,,,,,,,,,,,,
1956,34,Pat Boone,I'll Be Home,180000,jazz,country,rock,blues,,,,,,,,,,,,,
1956,35,Vic Damone,On The Street Where You Live,162000,jazz,soul,hip-hop,country,,,,,,,,,,,,,
1956,36,Platters,Magic Touch,0,,,,,,,,,,,,,,,,,
1956,37,Chordettes,Born To Be With You,122000,,,,,,,,,,,,,,,,,
1956,38,Don Cherry,Band Of Gold,154000,jazz,folk,alternative,funk,soul,,,,,,,,,,,,
1956,39,Perry Como,More,156000,jazz,blues,soul,,,,,,,,,,,,,,
1956,40,Guy Mitchell,Singing The Blues,147000,country,rock,jazz,blues,soul,,,,,,,,,,,,
1956,41,Fats Domino,Blueberry Hill,182000,blues,rock,r&b,jazz,soul,,,,,,,,,,,,
1956,42,Sanford Clark,The Fool,164000,rock,country,,,,,,,,,,,,,,,
1956,43,Don Robertson,The Happy Whistler,144000,folk,,,,,,,,,,,,,,,,
1956,44,Bing Crosby and Grace Kelly,True Love,186000,,,,,,,,,,,,,,,,,
1956,45,Little Richard,Long Tall Sally,128000,rock,dance,r&b,blues,soul,funk,jazz,alternative,metal,,,,,,,,
1956,46,Teresa Brewer,Sweet Old Fashioned Girl,178000,jazz,rock,,,,,,,,,,,,,,,
1956,47,Nervous Norvus,Transfusion,147000,rock,,,,,,,,,,,,,,,,
1956,48,Ames Brothers,It Only Hurts For A Little While,167000,jazz,,,,,,,,,,,,,,,,
1956,49,Teresa Brewer,A Tear Fell,168000,country,jazz,rock,,,,,,,,,,,,,,
1956,50,Lonnie Donegan,Rock Island Line,418000,folk,country,blues,rock,jazz,r&b,,,,,,,,,,,
1956,51,Dream Weavers,It's Almost Tomorrow,165000,,,,,,,,,,,,,,,,,
1956,52,Pat Boone,Friendly Persuasion (Thee I Love),179000,country,rock,jazz,blues,,,,,,,,,,,,,
1956,53,Frank Sinatra,Hey Jealous Lover,142000,jazz,blues,rock,soul,ballad,alternative,funk,electronic,hip-hop,dance,,,,,,,
1956,54,Eddy Heywood,Soft Summer Breeze,162000,,,,,,,,,,,,,,,,,
1956,55,Andy Williams,Canadian Sunset,149000,soul,jazz,rock,country,blues,,,,,,,,,,,,
1956,56,Eddie Fisher,Dungaree Doll,120000,jazz,blues,r&b,country,,,,,,,,,,,,,
1956,57,George Hamilton Iv,A Rose and a Baby Ruth,121000,country,rock,,,,,,,,,,,,,,,
1956,58,Eddie Fisher,Cindy Oh Cindy,180000,jazz,blues,r&b,country,,,,,,,,,,,,,
1956,59,Jerry Vale,You Don't Know Me,154000,jazz,country,soul,blues,,,,,,,,,,,,,
1956,60,Dick Hyman,Moritat (Theme From Threepenny Opera),135000,jazz,electronic,funk,,,,,,,,,,,,,,
1956,61,Gale Storm,Ivory Tower,166000,,,,,,,,,,,,,,,,,
1956,62,Joe Valino,Garden of Eden,151000,,,,,,,,,,,,,,,,,
1956,63,Vince Martin and the Tarriers,Cindy Oh Cindy,172000,,,,,,,,,,,,,,,,,
1956,64,Otis Williams and the Charms,Ivory Tower,184000,,,,,,,,,,,,,,,,,
1956,65,Crew Cuts,Angels in the Sky,143000,,,,,,,,,,,,,,,,,
1956,66,Mitch Miller,Song For a Summer Night,188000,jazz,folk,country,,,,,,,,,,,,,,
1956,67,Gale Storm,Why Do Fools Fall in Love,136000,,,,,,,,,,,,,,,,,
1956,68,Gale Storm,Teen Age Prayer,136000,,,,,,,,,,,,,,,,,
1956,69,McGuire Sisters,Picnic,165000,jazz,,,,,,,,,,,,,,,,
1956,70,Al Hibbler,After the Lights Go Down Low,163000,jazz,r&b,blues,soul,,,,,,,,,,,,,
1956,71,Patti Page,Mama From the Train,173000,country,jazz,folk,,,,,,,,,,,,,,
1956,72,Nat King Cole,That's All There Is to That,139000,jazz,blues,soul,r&b,rock,ballad,country,dance,funk,new wave,alternative,hip-hop,,,,,
1956,73,Kit Carson,Band of Gold,155000,,,,,,,,,,,,,,,,,
1956,74,Tony Martin,Walk Hand in Hand,169000,metal,rock,blues,country,jazz,soul,,,,,,,,,,,
1956,75,Diamonds,Why Do Fools Fall in Love,142000,reggae,dance,,,,,,,,,,,,,,,
1956,76,Perry Como,Juke Box Baby,133000,jazz,blues,soul,,,,,,,,,,,,,,
1956,77,Rusty Draper,Are You Satisfied,152000,country,rock,,,,,,,,,,,,,,,
1956,78,Jo Stafford,It's Almost Tomorrow,168000,jazz,country,,,,,,,,,,,,,,,
1956,79,Platters,You'll Never Never Know,160000,,,,,,,,,,,,,,,,,
1956,80,Perry Como,Glendora,164000,jazz,blues,soul,,,,,,,,,,,,,,
1956,81,Johnny Cash,I Walk the Line,177000,country,folk,rock,jazz,blues,alternative,metal,soul,electronic,hip-hop,new wave,,,,,,
1956,82,Tony Bennett,Can You Find It in Your Heart,162000,jazz,blues,soul,rock,r&b,country,funk,,,,,,,,,,
1956,83,Pat Boone,Tutti-Frutti,147000,country,rock,jazz,blues,,,,,,,,,,,,,
1956,84,Fontane Sisters,Eddie My Love,139000,rock,,,,,,,,,,,,,,,,
1956,85,Don Rondo,Two Different Worlds,187000,jazz,,,,,,,,,,,,,,,,
1956,86,Jane Powell,True Love,121000,,,,,,,,,,,,,,,,,
1956,87,Richard Hayman and Jan August,Moritat,148000,,,,,,,,,,,,,,,,,
1956,88,Nat King Cole,Night Lights,167000,jazz,ballad,blues,soul,r&b,rock,country,dance,funk,new wave,alternative,hip-hop,,,,,
1956,89,Cadillacs,Speedoo,0,rock,,,,,,,,,,,,,,,,
1956,90,Diamonds,The Church Bells May Ring,137000,reggae,dance,,,,,,,,,,,,,,,
1956,91,Peggy Lee,Mr Wonderful,196000,jazz,blues,soul,,,,,,,,,,,,,,
1956,92,Fats Domino,My Blue Heaven,127000,blues,rock,r&b,jazz,soul,,,,,,,,,,,,
1956,93,Clyde McPhatter,Treasure of Love,129000,soul,r&b,jazz,rock,country,,,,,,,,,,,,
1956,94,Eileen Rodgers,Miracle of Love,148000,,,,,,,,,,,,,,,,,
1956,95,Frankie Lymon and the Teenagers,I Want You to Be My Girl,175000,r&b,rock,soul,electronic,hip-hop,funk,blues,jazz,disco,,,,,,,,
1956,96,Lawrence Welk,Tonight You Belong to Me,141000,jazz,reggae,,,,,,,,,,,,,,,
1956,97,Chordettes,Lay Down Your Arms,149000,,,,,,,,,,,,,,,,,
1956,98,Richard Maltby,Theme From 'the Man with the Golden Arm,0,jazz,,,,,,,,,,,,,,,,
1956,99,Teresa Brewer,Bo Weevil,142000,jazz,rock,,,,,,,,,,,,,,,
1956,100,Blue Stars,Lullaby of Birdland,168000,,,,,,,,,,,,,,,,,
1957,1,Elvis Presley,All Shook Up,117000,rock,blues,soul,dance,country,jazz,r&b,funk,alternative,folk,metal,electronic,new wave,hip-hop,,,
1957,2,Pat Boone,Love Letters In The Sand,134000,jazz,rock,country,dance,blues,,,,,,,,,,,,
1957,3,Diamonds,Little Darlin',125000,reggae,dance,,,,,,,,,,,,,,,
1957,4,Tab Hunter,Young Love,147000,rock,,,,,,,,,,,,,,,,
1957,5,Jimmy Dorsey,So Rare,256000,jazz,,,,,,,,,,,,,,,,
1957,6,Pat Boone,Don't Forbid Me,140000,rock,country,jazz,blues,,,,,,,,,,,,,
1957,7,Guy Mitchell,Singing The Blues,147000,country,rock,jazz,blues,soul,,,,,,,,,,,,
1957,8,Sonny James,Young Love,148000,country,rock,jazz,soul,blues,,,,,,,,,,,,
1957,9,Elvis Presley,Too Much,153000,rock,blues,soul,country,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,,
1957,10,Perry Como,Round And Round,156000,rock,jazz,blues,soul,,,,,,,,,,,,,
1957,11,Everly Brothers,Bye Bye Love,138000,rock,country,folk,,,,,,,,,,,,,,
1957,12,Debbie Reynolds,Tammy,185000,jazz,rock,soul,,,,,,,,,,,,,,
1957,13,Buddy Knox,Party Doll,129000,rock,country,ballad,jazz,blues,soul,,,,,,,,,,,
1957,14,Elvis Presley,Teddy Bear,105000,rock,alternative,folk,soul,blues,disco,ballad,country,jazz,r&b,funk,dance,metal,electronic,new wave,hip-hop,
1957,15,Harry Belafonte,Banana Boat (Day-O),184000,rock,folk,jazz,reggae,funk,soul,alternative,hip-hop,dance,r&b,electronic,blues,new wave,metal,country,,
1957,16,Elvis Presley,Jailhouse Rock,157000,rock,dance,blues,soul,funk,country,jazz,r&b,alternative,folk,metal,electronic,new wave,hip-hop,,,
1957,17,Marty Robbins,A White Sport Coat (And A Pink Carnation),148000,country,soul,folk,,,,,,,,,,,,,,
1957,18,Del-Vikings,Come Go With Me,158000,,,,,,,,,,,,,,,,,
1957,19,Everly Brothers,Wake Up Little Susie,119000,rock,country,folk,,,,,,,,,,,,,,
1957,20,Sam Cooke,You Send Me,166000,soul,r&b,blues,jazz,rock,funk,alternative,,,,,,,,,,
1957,21,Coasters,Searchin',159000,,,,,,,,,,,,,,,,,
1957,22,Chuck Berry,School Day,158000,rock,blues,r&b,jazz,soul,funk,alternative,country,dance,folk,metal,,,,,,
1957,23,Ferlin Husky,Gone,143000,country,,,,,,,,,,,,,,,,
1957,24,Paul Anka,Diana,153000,rock,jazz,dance,soul,alternative,,,,,,,,,,,,
1957,25,Ricky Nelson,A Teenager's Romance,140000,ballad,rock,country,folk,blues,alternative,,,,,,,,,,,
1957,26,Tarriers,The Banana Boat Song,178000,,,,,,,,,,,,,,,,,
1957,27,Jimmie Rodgers,Honeycomb,138000,country,folk,blues,rock,,,,,,,,,,,,,
1957,28,Jerry Lee Lewis,Whole Lotta Shakin' Goin' On,269000,rock,dance,country,blues,r&b,soul,folk,alternative,jazz,,,,,,,,
1957,29,Gale Storm,Dark Moon,148000,jazz,,,,,,,,,,,,,,,,
1957,30,Crickets,That'll Be The Day,147000,,,,,,,,,,,,,,,,,
1957,31,Charlie Gracie,Butterfly,145000,rock,r&b,,,,,,,,,,,,,,,
1957,32,Frankie Laine,Moonlight Gambler,176000,country,jazz,folk,rock,soul,r&b,,,,,,,,,,,
1957,33,Tommy Sands,Teenage Crush,141000,rock,folk,,,,,,,,,,,,,,,
1957,34,Johnny Mathis,It's Not For Me To Say,182000,jazz,rock,soul,folk,new wave,,,,,,,,,,,,
1957,35,Rays,Silhouettes,164000,,,,,,,,,,,,,,,,,
1957,36,Andy Williams,Butterfly,144000,jazz,rock,country,blues,,,,,,,,,,,,,
1957,37,Terry Gilkyson,Marianne,134000,,,,,,,,,,,,,,,,,
1957,38,Fats Domino,I'm Walkin',121000,r&b,blues,rock,dance,reggae,jazz,soul,,,,,,,,,,
1957,39,Johnny Mathis,Chances Are,181000,jazz,soul,folk,rock,new wave,,,,,,,,,,,,
1957,40,Nat King Cole,Send For Me,156000,jazz,soul,blues,r&b,rock,ballad,country,dance,funk,new wave,alternative,hip-hop,,,,,
1957,41,Russ Hamilton,Rainbow,162000,,,,,,,,,,,,,,,,,
1957,42,Ricky Nelson,Be-bop Baby,123000,rock,country,folk,blues,alternative,,,,,,,,,,,,
1957,43,Larry Williams,Short Fat Fanny,146000,rock,r&b,funk,soul,jazz,,,,,,,,,,,,
1957,44,Jim Lowe,The Green Door,135000,rock,,,,,,,,,,,,,,,,
1957,45,Billy Williams,I'm Gonna Sit Rlght Down And Write Myself A Letter,130000,rock,,,,,,,,,,,,,,,,
1957,46,Patti Page,Old Cape Cod,155000,jazz,country,folk,,,,,,,,,,,,,,
1957,47,Bobbettes,Mr. Lee,133000,soul,,,,,,,,,,,,,,,,
1957,48,Fats Domino,Blueberry Hill,182000,blues,rock,r&b,jazz,soul,,,,,,,,,,,,
1957,49,Del-Vikings,Whispering Bells,147000,r&b,,,,,,,,,,,,,,,,
1957,50,Fats Domino,Blue Monday,152000,blues,r&b,jazz,rock,soul,funk,,,,,,,,,,,
1957,51,Johnny Mathis,Wonderful! Wonderful!,185000,jazz,rock,r&b,soul,folk,new wave,,,,,,,,,,,
1957,52,Jane Morgan and the Troubadours,Fascination,143000,,,,,,,,,,,,,,,,,
1957,53,Bobby Helms,My Special Angel,176000,country,rock,jazz,blues,soul,,,,,,,,,,,,
1957,54,Billy Ward and His Dominoes,Star Dust,192000,soul,r&b,rock,,,,,,,,,,,,,,
1957,55,Bill Justis,Raunchy,142000,rock,country,dance,r&b,jazz,,,,,,,,,,,,
1957,56,Elvis Presley,Love Me Tender,157000,rock,ballad,blues,soul,funk,country,jazz,r&b,alternative,dance,folk,metal,electronic,new wave,hip-hop,,
1957,57,Harry Belafonte,Jamaica Farewell,183000,reggae,ballad,folk,jazz,rock,funk,soul,alternative,hip-hop,dance,r&b,electronic,blues,new wave,metal,country,
1957,58,Pat Boone,Why Baby Why,118000,rock,country,jazz,blues,,,,,,,,,,,,,
1957,59,Betty Johnson,I Dreamed,125000,rock,,,,,,,,,,,,,,,,
1957,60,Buddy Knox,Hula Love,141000,rock,country,jazz,blues,soul,,,,,,,,,,,,
1957,61,Tune Weavers,"Happy, Happy Birthday Baby",139000,,,,,,,,,,,,,,,,,
1957,62,Ivory Joe Hunter,Since I Met You Baby,178000,soul,blues,rock,funk,r&b,jazz,,,,,,,,,,,
1957,63,Jim Reeves,Four Walls,175000,country,blues,folk,jazz,dance,ballad,soul,,,,,,,,,,
1957,64,Jerry Lewis,Rock-a-Bye Your Baby with a Dixie Melody,152000,reggae,jazz,rock,,,,,,,,,,,,,,
1957,65,Mantovani,Around the World,117000,jazz,,,,,,,,,,,,,,,,
1957,66,Tony Bennett,In the Middle of an Island,127000,jazz,blues,soul,rock,r&b,country,funk,,,,,,,,,,
1957,67,Johnnie and Joe,Over the Mountain Across the Sea,134000,,,,,,,,,,,,,,,,,
1957,68,Hilltoppers,Marianne,135000,,,,,,,,,,,,,,,,,
1957,69,Don Rondo,White Silver Sands,160000,country,,,,,,,,,,,,,,,,
1957,70,Four Lads,Who Needs You,181000,,,,,,,,,,,,,,,,,
1957,71,Ames Brothers,Melodie D'Amour,159000,jazz,,,,,,,,,,,,,,,,
1957,72,Thurston Harris,Little Bitty Pretty One,141000,r&b,rock,soul,jazz,,,,,,,,,,,,,
1957,73,Steve Lawrence,Party Doll,132000,jazz,rock,,,,,,,,,,,,,,,
1957,74,Coasters,Young Blood,141000,rock,r&b,,,,,,,,,,,,,,,
1957,75,Victor Young,Around the World,164000,,,,,,,,,,,,,,,,,
1957,76,Andy Williams,I Like Your Kind of Love,146000,jazz,rock,country,blues,,,,,,,,,,,,,
1957,77,Bonnie Guitar,Dark Moon,163000,alternative,country,,,,,,,,,,,,,,,
1957,78,Mickey and Sylvia,Love Is Strange,189000,rock,ballad,folk,soul,,,,,,,,,,,,,
1957,79,Chuck Berry,Rock and Roll Music,155000,rock,blues,dance,r&b,jazz,soul,funk,alternative,country,folk,metal,,,,,,
1957,80,Little Richard,Jenny Jenny,121000,rock,blues,r&b,soul,funk,jazz,alternative,metal,,,,,,,,,
1957,81,Pat Boone,Bernardine,130000,country,rock,jazz,blues,,,,,,,,,,,,,
1957,82,Little Richard,Keep a Knockin',135000,rock,r&b,soul,blues,dance,funk,jazz,alternative,metal,,,,,,,,
1957,83,Sal Mineo,Start Movin',153000,rock,,,,,,,,,,,,,,,,
1957,84,Chuck Willis,C.C. Rider,156000,r&b,soul,rock,blues,jazz,country,,,,,,,,,,,
1957,85,Gene Vincent,Lotta Lovin',129000,rock,country,r&b,soul,,,,,,,,,,,,,
1957,86,Ernie Freeman,Raunchy,137000,rock,r&b,soul,,,,,,,,,,,,,,
1957,87,Fats Domino,Valley of Tears,111000,blues,r&b,rock,soul,jazz,,,,,,,,,,,,
1957,88,Pat Boone,Remember You're Mine,133000,country,rock,jazz,blues,,,,,,,,,,,,,
1957,89,Guy Mitchell,Rock-a-Billy,132000,rock,country,jazz,blues,soul,,,,,,,,,,,,
1957,90,Margie Rayburn,I'm Available,113000,,,,,,,,,,,,,,,,,
1957,91,Larry Williams,Bony Maronie,190000,rock,soul,r&b,funk,jazz,,,,,,,,,,,,
1957,92,Harry Belafonte,Mama Look at Bubu,182000,folk,jazz,reggae,rock,funk,soul,alternative,hip-hop,dance,r&b,electronic,blues,new wave,metal,country,,
1957,93,Patience and Prudence,Gonna Get Along Without Ya Now,114000,,,,,,,,,,,,,,,,,
1957,94,Lavern Baker,Jim Dandy,135000,r&b,rock,soul,blues,jazz,alternative,funk,,,,,,,,,,
1957,95,Marvin Rainwater,Gonna Find Me a Bluebird,155000,country,rock,,,,,,,,,,,,,,,
1957,96,Four Coins,Shangri-La,166000,,,,,,,,,,,,,,,,,
1957,97,Rusty Draper,Freight Train,135000,country,folk,rock,,,,,,,,,,,,,,
1957,98,Elvis Presley,Loving You,132000,rock,soul,ballad,country,blues,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,
1957,99,Jimmy Bowen,I'm Sticking with You,132000,,,,,,,,,,,,,,,,,
1957,100,Joe Bennett and the Sparkletones,Black Slacks,125000,rock,,,,,,,,,,,,,,,,
1958,1,Domenico Modugno,Volare (Nel Blu Dipinto Di Blu),216000,folk,jazz,,,,,,,,,,,,,,,
1958,2,Everly Brothers,All I Have To Do Is Dream / Claudette,140000,rock,country,folk,,,,,,,,,,,,,,
1958,3,Elvis Presley,Don't / I Beg Of You,,rock,country,blues,soul,jazz,r&b,funk,alternative,dance,folk,metal,electronic,new wave,hip-hop,,,
1958,4,David Seville,Witch Doctor,143000,rock,,,,,,,,,,,,,,,,
1958,5,Perez Prado,Patricia,126000,dance,jazz,funk,rock,,,,,,,,,,,,,
1958,6,Billy Vaughn,Sail Along Silvery Moon / Raunchy,111000,jazz,,,,,,,,,,,,,,,,
1958,7,Perry Como,Catch A Falling Star / Magic Moments,,jazz,blues,soul,,,,,,,,,,,,,,
1958,8,Champs,Tequila,136000,alternative,rock,folk,,,,,,,,,,,,,,
1958,9,Tommy Edwards,It's All In The Game,158000,soul,ballad,jazz,rock,,,,,,,,,,,,,
1958,10,Dean Martin,Return To Me,164000,jazz,dance,blues,country,soul,rock,new wave,alternative,electronic,,,,,,,,
1958,11,Conway Twitty,It's Only Make Believe,133000,country,ballad,rock,soul,blues,,,,,,,,,,,,
1958,12,Sheb Wooley,The Purple People Eater,134000,country,rock,funk,,,,,,,,,,,,,,
